Customer ID,Signup Date,Acquisition Month,Channel,CAC CAD,Activated,Activation Date,Active Day 30,Active Day 60,Active Day 90,Active Day 180,Days Active,Monthly Revenue CAD,Customer Segment
NP02101,2024-06-28,2024-06,Organic Search,35.31,No,,No,No,No,No,0,0,Churned
NP00737,2024-06-29,2024-06,Email Campaign,25.5,No,,No,No,No,No,0,0,Churned
NP01354,2024-06-29,2024-06,Email Campaign,10.44,Yes,2024-06-29,No,No,No,No,6,2.424,Churned
NP02364,2024-06-29,2024-06,Organic Search,31.72,Yes,2024-06-30,No,No,No,No,1,1.695,Churned
NP00617,2024-06-30,2024-06,Email Campaign,26.33,No,,No,No,No,No,0,0,Churned
NP00717,2024-06-30,2024-06,Referral,57.86,Yes,2024-07-03,No,No,No,No,8,13.296,Churned
NP01585,2024-06-30,2024-06,Paid Social,57.68,Yes,2024-07-03,No,No,No,No,5,6.044999999999999,Churned
NP01920,2024-06-30,2024-06,Paid Social,66.82,Yes,2024-07-03,No,No,No,No,5,3.024,Churned
NP02169,2024-06-30,2024-06,Paid Social,108.41,No,,No,No,No,No,0,0,Churned
NP02269,2024-06-30,2024-06,Organic Search,18.95,Yes,2024-06-30,No,No,No,No,4,6.81,Churned
NP00547,2024-07-01,2024-07,Organic Search,32.42,Yes,2024-07-04,Yes,Yes,Yes,Yes,174,33.56,High Value
NP00548,2024-07-01,2024-07,Paid Social,95.86,Yes,2024-07-01,No,No,No,No,1,1.083,Churned
NP00776,2024-07-01,2024-07,Paid Social,92.59,No,,No,No,No,No,0,0,Churned
NP02138,2024-07-01,2024-07,Referral,53.77,Yes,2024-07-03,Yes,Yes,Yes,Yes,170,21.24,Medium Value
NP00425,2024-07-02,2024-07,Paid Social,68.13,No,,No,No,No,No,0,0,Churned
NP00869,2024-07-02,2024-07,Email Campaign,18.34,Yes,2024-07-04,No,No,No,No,6,2.529,Churned
NP01223,2024-07-02,2024-07,Paid Social,62.23,Yes,2024-07-05,No,No,No,No,5,2.85,Churned
NP01545,2024-07-02,2024-07,Referral,51.51,No,,No,No,No,No,0,0,Churned
NP00244,2024-07-03,2024-07,Referral,53.81,No,,No,No,No,No,0,0,Churned
NP00910,2024-07-03,2024-07,Email Campaign,23.01,Yes,2024-07-05,No,No,No,No,10,0.357,Churned
NP00956,2024-07-03,2024-07,Organic Search,24.97,Yes,2024-07-04,No,No,No,No,8,4.005,Churned
NP01908,2024-07-03,2024-07,Paid Social,63.06,No,,No,No,No,No,0,0,Churned
NP00573,2024-07-04,2024-07,Paid Social,94.65,Yes,2024-07-05,No,No,No,No,7,1.008,Churned
NP00721,2024-07-04,2024-07,Referral,49.35,Yes,2024-07-07,Yes,Yes,Yes,Yes,134,31.02,High Value
NP00044,2024-07-05,2024-07,Paid Social,68.49,Yes,2024-07-05,No,No,No,No,5,4.539,Churned
NP01528,2024-07-05,2024-07,Referral,65.84,No,,No,No,No,No,0,0,Churned
NP01056,2024-07-06,2024-07,Email Campaign,26.56,Yes,2024-07-08,No,No,No,No,6,3.546,Churned
NP01310,2024-07-06,2024-07,Organic Search,44.04,Yes,2024-07-09,Yes,Yes,Yes,Yes,135,25.03,High Value
NP01755,2024-07-06,2024-07,Organic Search,39.27,Yes,2024-07-09,Yes,Yes,Yes,No,70,4.84,Low Value
NP00413,2024-07-07,2024-07,Organic Search,44.68,Yes,2024-07-09,No,No,No,No,1,7.74,Churned
NP00585,2024-07-07,2024-07,Paid Social,68.23,Yes,2024-07-08,No,No,No,No,5,5.883,Churned
NP01767,2024-07-07,2024-07,Referral,81.96,Yes,2024-07-10,Yes,Yes,Yes,Yes,157,6.85,Low Value
NP01861,2024-07-07,2024-07,Paid Social,79.61,No,,No,No,No,No,0,0,Churned
NP02161,2024-07-07,2024-07,Email Campaign,16.68,No,,No,No,No,No,0,0,Churned
NP00347,2024-07-08,2024-07,Paid Social,114.84,No,,No,No,No,No,0,0,Churned
NP00509,2024-07-08,2024-07,Email Campaign,17.73,No,,No,No,No,No,0,0,Churned
NP00945,2024-07-08,2024-07,Organic Search,43.23,Yes,2024-07-11,Yes,Yes,Yes,No,119,20.28,Medium Value
NP01226,2024-07-08,2024-07,Organic Search,31.25,No,,No,No,No,No,0,0,Churned
NP01305,2024-07-08,2024-07,Email Campaign,18.49,No,,No,No,No,No,0,0,Churned
NP02241,2024-07-08,2024-07,Organic Search,60.52,No,,No,No,No,No,0,0,Churned
NP02352,2024-07-08,2024-07,Paid Social,105.57,Yes,2024-07-10,Yes,Yes,Yes,Yes,123,1.95,Low Value
NP00168,2024-07-09,2024-07,Organic Search,38.5,No,,No,No,No,No,0,0,Churned
NP01230,2024-07-09,2024-07,Referral,47.99,No,,No,No,No,No,0,0,Churned
NP01397,2024-07-09,2024-07,Referral,43.33,Yes,2024-07-11,Yes,Yes,Yes,Yes,167,35.04,High Value
NP01445,2024-07-09,2024-07,Referral,33.76,No,,No,No,No,No,0,0,Churned
NP00743,2024-07-10,2024-07,Email Campaign,10.03,No,,No,No,No,No,0,0,Churned
NP01154,2024-07-10,2024-07,Organic Search,34.33,Yes,2024-07-12,No,No,No,No,1,9.342,Churned
NP01598,2024-07-10,2024-07,Referral,63.99,Yes,2024-07-13,No,No,No,No,2,6.336,Churned
NP01630,2024-07-10,2024-07,Paid Social,96.34,Yes,2024-07-13,No,No,No,No,8,5.390999999999999,Churned
NP02109,2024-07-10,2024-07,Paid Social,80.87,No,,No,No,No,No,0,0,Churned
NP02184,2024-07-10,2024-07,Paid Social,86.86,Yes,2024-07-13,No,No,No,No,10,0.606,Churned
NP02263,2024-07-10,2024-07,Organic Search,36.97,Yes,2024-07-13,Yes,Yes,Yes,Yes,169,15.74,Medium Value
NP00141,2024-07-11,2024-07,Organic Search,36.84,Yes,2024-07-13,No,No,No,No,2,5.49,Churned
NP00253,2024-07-12,2024-07,Referral,42.81,Yes,2024-07-12,Yes,Yes,Yes,Yes,176,13.73,Medium Value
NP01068,2024-07-12,2024-07,Paid Social,80.71,Yes,2024-07-13,No,No,No,No,3,5.853000000000001,Churned
NP01073,2024-07-12,2024-07,Paid Social,58.78,Yes,2024-07-13,Yes,No,No,No,26,2.622,Churned
NP01185,2024-07-12,2024-07,Paid Social,71.63,Yes,2024-07-13,No,No,No,No,9,3.78,Churned
NP01273,2024-07-12,2024-07,Referral,56.42,Yes,2024-07-12,Yes,Yes,Yes,Yes,126,28.64,High Value
NP02287,2024-07-12,2024-07,Paid Social,97.86,No,,No,No,No,No,0,0,Churned
NP00949,2024-07-13,2024-07,Organic Search,26.84,Yes,2024-07-16,Yes,Yes,Yes,No,108,25.66,High Value
NP01263,2024-07-13,2024-07,Organic Search,28.02,Yes,2024-07-15,No,No,No,No,3,5.517,Churned
NP01681,2024-07-13,2024-07,Paid Social,134.73,Yes,2024-07-13,No,No,No,No,10,11.13,Churned
NP01526,2024-07-14,2024-07,Email Campaign,24.27,Yes,2024-07-14,Yes,Yes,Yes,No,118,15.01,Medium Value
NP01556,2024-07-14,2024-07,Organic Search,29.57,Yes,2024-07-16,Yes,No,No,No,22,7.425,Churned
NP01721,2024-07-14,2024-07,Organic Search,38.07,Yes,2024-07-14,Yes,Yes,Yes,Yes,164,9.02,Low Value
NP01794,2024-07-14,2024-07,Organic Search,41.45,No,,No,No,No,No,0,0,Churned
NP02054,2024-07-14,2024-07,Organic Search,44.01,Yes,2024-07-17,Yes,Yes,Yes,Yes,168,32.7,High Value
NP02075,2024-07-14,2024-07,Email Campaign,19.96,No,,No,No,No,No,0,0,Churned
NP02180,2024-07-14,2024-07,Referral,46.54,Yes,2024-07-17,No,No,No,No,9,10.677000000000001,Churned
NP00647,2024-07-15,2024-07,Email Campaign,9.22,Yes,2024-07-17,Yes,Yes,Yes,Yes,170,10.18,Low Value
NP01359,2024-07-15,2024-07,Paid Social,113.79,Yes,2024-07-15,No,No,No,No,6,4.065,Churned
NP01642,2024-07-15,2024-07,Referral,45.6,Yes,2024-07-16,Yes,Yes,Yes,Yes,163,40.72,High Value
NP01672,2024-07-15,2024-07,Paid Social,84.03,Yes,2024-07-17,No,No,No,No,9,5.355,Churned
NP00177,2024-07-16,2024-07,Paid Social,108.24,Yes,2024-07-16,No,No,No,No,6,0.9779999999999999,Churned
NP00702,2024-07-16,2024-07,Organic Search,28.52,No,,No,No,No,No,0,0,Churned
NP01318,2024-07-16,2024-07,Organic Search,36.38,Yes,2024-07-16,No,No,No,No,1,2.319,Churned
NP01658,2024-07-16,2024-07,Paid Social,33.75,No,,No,No,No,No,0,0,Churned
NP01702,2024-07-16,2024-07,Organic Search,40.74,No,,No,No,No,No,0,0,Churned
NP01742,2024-07-16,2024-07,Organic Search,33.23,Yes,2024-07-16,No,No,No,No,1,1.281,Churned
NP01909,2024-07-16,2024-07,Paid Social,98.81,Yes,2024-07-18,Yes,No,No,No,11,2.904,Churned
NP00158,2024-07-17,2024-07,Organic Search,43.81,Yes,2024-07-19,Yes,Yes,No,No,45,4.593,Churned
NP00357,2024-07-17,2024-07,Paid Social,84.95,Yes,2024-07-17,No,No,No,No,10,0,Churned
NP00648,2024-07-17,2024-07,Paid Social,79.74,Yes,2024-07-19,No,No,No,No,3,1.899,Churned
NP01027,2024-07-17,2024-07,Referral,48.19,Yes,2024-07-17,Yes,Yes,Yes,No,67,44.55,High Value
NP01870,2024-07-17,2024-07,Paid Social,116.41,No,,No,No,No,No,0,0,Churned
NP02123,2024-07-17,2024-07,Paid Social,86.49,Yes,2024-07-19,Yes,Yes,No,No,39,3.2849999999999997,Churned
NP00468,2024-07-18,2024-07,Paid Social,80.31,Yes,2024-07-18,Yes,No,No,No,28,2.283,Churned
NP00852,2024-07-18,2024-07,Referral,57.52,Yes,2024-07-20,Yes,Yes,Yes,Yes,180,17.28,Medium Value
NP01112,2024-07-18,2024-07,Referral,68.53,Yes,2024-07-21,Yes,No,No,No,14,10.031999999999998,Churned
NP01463,2024-07-18,2024-07,Referral,73.89,Yes,2024-07-18,Yes,Yes,Yes,No,112,33.98,High Value
NP01486,2024-07-18,2024-07,Organic Search,48.46,Yes,2024-07-18,Yes,Yes,Yes,Yes,154,17.17,Medium Value
NP00965,2024-07-19,2024-07,Email Campaign,14.51,Yes,2024-07-22,Yes,Yes,Yes,No,66,14.62,Medium Value
NP02153,2024-07-19,2024-07,Paid Social,105.17,Yes,2024-07-22,No,No,No,No,6,1.08,Churned
NP00935,2024-07-20,2024-07,Organic Search,45.81,No,,No,No,No,No,0,0,Churned
NP00976,2024-07-20,2024-07,Organic Search,13.27,Yes,2024-07-20,Yes,No,No,No,25,2.868,Churned
NP00445,2024-07-21,2024-07,Organic Search,14.47,Yes,2024-07-23,Yes,Yes,Yes,Yes,153,22.11,Medium Value
NP00985,2024-07-21,2024-07,Email Campaign,18.27,No,,No,No,No,No,0,0,Churned
NP01418,2024-07-21,2024-07,Paid Social,115.12,Yes,2024-07-23,Yes,Yes,No,No,41,2.964,Churned
NP01638,2024-07-21,2024-07,Email Campaign,18.97,No,,No,No,No,No,0,0,Churned
NP01735,2024-07-21,2024-07,Referral,57.51,Yes,2024-07-22,Yes,Yes,No,No,50,9.27,Churned
NP01832,2024-07-21,2024-07,Organic Search,44.89,Yes,2024-07-22,Yes,Yes,Yes,Yes,148,12.85,Medium Value
NP00029,2024-07-22,2024-07,Organic Search,41.1,Yes,2024-07-25,Yes,Yes,Yes,No,117,3.49,Low Value
NP00311,2024-07-22,2024-07,Organic Search,29.38,No,,No,No,No,No,0,0,Churned
NP00367,2024-07-22,2024-07,Email Campaign,17.55,Yes,2024-07-24,Yes,Yes,Yes,Yes,136,8.39,Low Value
NP00746,2024-07-22,2024-07,Organic Search,29.88,Yes,2024-07-23,Yes,Yes,No,No,47,2.7479999999999998,Churned
NP01482,2024-07-22,2024-07,Referral,72.57,Yes,2024-07-24,Yes,Yes,Yes,Yes,146,30.22,High Value
NP01772,2024-07-22,2024-07,Paid Social,90.91,No,,No,No,No,No,0,0,Churned
NP00512,2024-07-23,2024-07,Email Campaign,19.46,No,,No,No,No,No,0,0,Churned
NP00528,2024-07-23,2024-07,Organic Search,43.66,Yes,2024-07-25,Yes,Yes,Yes,Yes,153,16.52,Medium Value
NP00593,2024-07-23,2024-07,Email Campaign,27.1,Yes,2024-07-26,No,No,No,No,3,2.943,Churned
NP00763,2024-07-23,2024-07,Paid Social,96.29,Yes,2024-07-26,No,No,No,No,9,4.880999999999999,Churned
NP01292,2024-07-23,2024-07,Paid Social,99.55,Yes,2024-07-23,Yes,Yes,No,No,39,3.381,Churned
NP02172,2024-07-23,2024-07,Paid Social,70.35,No,,No,No,No,No,0,0,Churned
NP00112,2024-07-24,2024-07,Email Campaign,20.58,No,,No,No,No,No,0,0,Churned
NP00623,2024-07-24,2024-07,Paid Social,78.09,Yes,2024-07-26,No,No,No,No,4,3.6959999999999997,Churned
NP00651,2024-07-24,2024-07,Paid Social,91.97,No,,No,No,No,No,0,0,Churned
NP01925,2024-07-24,2024-07,Email Campaign,15.53,No,,No,No,No,No,0,0,Churned
NP02253,2024-07-24,2024-07,Referral,58.91,No,,No,No,No,No,0,0,Churned
NP00655,2024-07-25,2024-07,Email Campaign,21.46,Yes,2024-07-28,Yes,Yes,Yes,No,60,2.39,Low Value
NP01000,2024-07-25,2024-07,Paid Social,78.18,Yes,2024-07-28,No,No,No,No,7,2.655,Churned
NP02170,2024-07-25,2024-07,Email Campaign,20.83,Yes,2024-07-27,Yes,No,No,No,30,4.611,Churned
NP00008,2024-07-26,2024-07,Paid Social,66.73,No,,No,No,No,No,0,0,Churned
NP00051,2024-07-26,2024-07,Referral,59.15,No,,No,No,No,No,0,0,Churned
NP00469,2024-07-26,2024-07,Paid Social,75.31,Yes,2024-07-26,No,No,No,No,3,2.2649999999999997,Churned
NP01280,2024-07-26,2024-07,Paid Social,96.65,No,,No,No,No,No,0,0,Churned
NP00200,2024-07-27,2024-07,Organic Search,49.17,Yes,2024-07-29,No,No,No,No,9,6.513,Churned
NP00969,2024-07-27,2024-07,Organic Search,45.15,No,,No,No,No,No,0,0,Churned
NP01222,2024-07-27,2024-07,Paid Social,73.88,No,,No,No,No,No,0,0,Churned
NP01246,2024-07-27,2024-07,Paid Social,79.17,Yes,2024-07-27,Yes,Yes,No,No,57,2.403,Churned
NP01993,2024-07-27,2024-07,Organic Search,39.71,Yes,2024-07-27,Yes,Yes,Yes,No,71,24.01,Medium Value
NP02036,2024-07-27,2024-07,Organic Search,22.34,Yes,2024-07-27,No,No,No,No,4,1.035,Churned
NP02191,2024-07-27,2024-07,Email Campaign,18.12,No,,No,No,No,No,0,0,Churned
NP00724,2024-07-28,2024-07,Email Campaign,27.82,Yes,2024-07-28,No,No,No,No,5,2.178,Churned
NP02062,2024-07-28,2024-07,Referral,71.9,Yes,2024-07-30,Yes,No,No,No,22,4.010999999999999,Churned
NP01540,2024-07-29,2024-07,Organic Search,28.31,Yes,2024-07-31,Yes,Yes,Yes,Yes,176,1.63,Low Value
NP02390,2024-07-29,2024-07,Paid Social,79.96,Yes,2024-07-31,No,No,No,No,9,4.704,Churned
NP00003,2024-07-30,2024-07,Referral,52.08,Yes,2024-08-02,No,No,No,No,9,8.886,Churned
NP00010,2024-07-30,2024-07,Paid Social,53.71,No,,No,No,No,No,0,0,Churned
NP00346,2024-07-30,2024-07,Paid Social,91.28,Yes,2024-08-02,No,No,No,No,9,7.388999999999999,Churned
NP00517,2024-07-30,2024-07,Referral,39.6,No,,No,No,No,No,0,0,Churned
NP01178,2024-07-30,2024-07,Referral,63.5,No,,No,No,No,No,0,0,Churned
NP02139,2024-07-30,2024-07,Email Campaign,29.35,No,,No,No,No,No,0,0,Churned
NP00018,2024-07-31,2024-07,Paid Social,61.63,No,,No,No,No,No,0,0,Churned
NP00172,2024-07-31,2024-07,Organic Search,10.16,No,,No,No,No,No,0,0,Churned
NP00416,2024-07-31,2024-07,Referral,61.04,Yes,2024-08-01,No,No,No,No,3,6.792,Churned
NP00815,2024-08-01,2024-08,Referral,30.59,Yes,2024-08-03,Yes,Yes,No,No,55,3.423,Churned
NP01514,2024-08-01,2024-08,Referral,27.63,Yes,2024-08-04,Yes,Yes,No,No,34,6.72,Churned
NP01902,2024-08-01,2024-08,Paid Social,81.75,No,,No,No,No,No,0,0,Churned
NP00237,2024-08-02,2024-08,Paid Social,97.41,Yes,2024-08-05,No,No,No,No,4,2.064,Churned
NP01529,2024-08-02,2024-08,Paid Social,75.56,No,,No,No,No,No,0,0,Churned
NP00408,2024-08-03,2024-08,Email Campaign,11.19,Yes,2024-08-06,No,No,No,No,2,3.9599999999999995,Churned
NP00423,2024-08-03,2024-08,Email Campaign,10.49,Yes,2024-08-05,No,No,No,No,6,5.298,Churned
NP01321,2024-08-03,2024-08,Paid Social,90.91,Yes,2024-08-03,No,No,No,No,3,0,Churned
NP01428,2024-08-03,2024-08,Organic Search,28.42,Yes,2024-08-03,No,No,No,No,10,1.875,Churned
NP02078,2024-08-03,2024-08,Email Campaign,20.5,Yes,2024-08-03,Yes,Yes,No,No,48,3.177,Churned
NP02276,2024-08-03,2024-08,Email Campaign,14.04,Yes,2024-08-04,No,No,No,No,6,0,Churned
NP00269,2024-08-04,2024-08,Paid Social,68.32,No,,No,No,No,No,0,0,Churned
NP00344,2024-08-04,2024-08,Paid Social,80.49,Yes,2024-08-04,No,No,No,No,9,4.68,Churned
NP00650,2024-08-04,2024-08,Referral,31.76,Yes,2024-08-06,Yes,Yes,Yes,Yes,154,41.75,High Value
NP00858,2024-08-04,2024-08,Paid Social,72.69,No,,No,No,No,No,0,0,Churned
NP01101,2024-08-04,2024-08,Organic Search,52.96,No,,No,No,No,No,0,0,Churned
NP01204,2024-08-04,2024-08,Referral,52.78,Yes,2024-08-07,Yes,Yes,Yes,Yes,148,20.26,Medium Value
NP01296,2024-08-04,2024-08,Organic Search,13.85,Yes,2024-08-05,No,No,No,No,4,5.328,Churned
NP01538,2024-08-04,2024-08,Organic Search,38.43,Yes,2024-08-07,Yes,No,No,No,14,1.998,Churned
NP01881,2024-08-04,2024-08,Referral,54.54,Yes,2024-08-05,Yes,Yes,Yes,No,106,22.57,Medium Value
NP02199,2024-08-04,2024-08,Paid Social,86.24,Yes,2024-08-04,No,No,No,No,3,4.407,Churned
NP00660,2024-08-05,2024-08,Referral,63.51,Yes,2024-08-07,Yes,Yes,No,No,32,1.536,Churned
NP00695,2024-08-05,2024-08,Paid Social,58.93,Yes,2024-08-07,No,No,No,No,1,1.344,Churned
NP00819,2024-08-05,2024-08,Organic Search,52.39,Yes,2024-08-06,Yes,Yes,Yes,Yes,136,29.29,High Value
NP01459,2024-08-05,2024-08,Paid Social,92.86,No,,No,No,No,No,0,0,Churned
NP01666,2024-08-05,2024-08,Paid Social,114.18,No,,No,No,No,No,0,0,Churned
NP00362,2024-08-06,2024-08,Organic Search,40.09,No,,No,No,No,No,0,0,Churned
NP00586,2024-08-06,2024-08,Paid Social,88.93,No,,No,No,No,No,0,0,Churned
NP01175,2024-08-06,2024-08,Organic Search,36.23,Yes,2024-08-08,Yes,Yes,Yes,Yes,155,30.76,High Value
NP01713,2024-08-06,2024-08,Paid Social,120.17,Yes,2024-08-08,Yes,No,No,No,14,0,Churned
NP02105,2024-08-06,2024-08,Paid Social,44.0,No,,No,No,No,No,0,0,Churned
NP00483,2024-08-07,2024-08,Paid Social,86.89,Yes,2024-08-08,No,No,No,No,9,2.2889999999999997,Churned
NP01091,2024-08-07,2024-08,Referral,63.72,Yes,2024-08-09,Yes,Yes,Yes,Yes,140,28.67,High Value
NP01438,2024-08-07,2024-08,Referral,56.8,Yes,2024-08-10,No,No,No,No,2,10.104,Churned
NP01515,2024-08-07,2024-08,Email Campaign,18.33,No,,No,No,No,No,0,0,Churned
NP00138,2024-08-08,2024-08,Referral,71.57,Yes,2024-08-11,Yes,Yes,Yes,Yes,177,36.33,High Value
NP00556,2024-08-08,2024-08,Paid Social,87.94,No,,No,No,No,No,0,0,Churned
NP01481,2024-08-08,2024-08,Paid Social,123.59,Yes,2024-08-11,Yes,No,No,No,11,10.08,Churned
NP01651,2024-08-08,2024-08,Organic Search,25.87,No,,No,No,No,No,0,0,Churned
NP02341,2024-08-08,2024-08,Referral,29.16,Yes,2024-08-10,Yes,Yes,Yes,Yes,172,31.77,High Value
NP02378,2024-08-08,2024-08,Referral,60.94,No,,No,No,No,No,0,0,Churned
NP00302,2024-08-09,2024-08,Referral,50.9,Yes,2024-08-09,No,No,No,No,7,6.015,Churned
NP00681,2024-08-09,2024-08,Organic Search,25.1,No,,No,No,No,No,0,0,Churned
NP01653,2024-08-09,2024-08,Organic Search,40.28,Yes,2024-08-09,Yes,No,No,No,27,0.6629999999999999,Churned
NP01792,2024-08-09,2024-08,Paid Social,56.22,Yes,2024-08-09,No,No,No,No,6,2.01,Churned
NP02387,2024-08-09,2024-08,Organic Search,32.84,Yes,2024-08-12,Yes,Yes,Yes,Yes,167,31.37,High Value
NP01377,2024-08-10,2024-08,Referral,64.12,Yes,2024-08-13,Yes,Yes,Yes,Yes,152,17.28,Medium Value
NP01997,2024-08-10,2024-08,Referral,65.95,Yes,2024-08-13,Yes,Yes,Yes,Yes,146,14.44,Medium Value
NP01213,2024-08-11,2024-08,Organic Search,45.88,Yes,2024-08-12,No,No,No,No,3,0.774,Churned
NP01782,2024-08-11,2024-08,Paid Social,60.31,Yes,2024-08-12,No,No,No,No,10,0,Churned
NP00671,2024-08-12,2024-08,Organic Search,26.2,Yes,2024-08-15,Yes,Yes,Yes,Yes,122,19.35,Medium Value
NP01360,2024-08-12,2024-08,Organic Search,46.2,Yes,2024-08-12,No,No,No,No,6,4.2989999999999995,Churned
NP01460,2024-08-12,2024-08,Paid Social,54.69,Yes,2024-08-12,Yes,No,No,No,18,8.7,Churned
NP01631,2024-08-12,2024-08,Email Campaign,12.04,No,,No,No,No,No,0,0,Churned
NP02115,2024-08-12,2024-08,Organic Search,45.34,Yes,2024-08-14,Yes,Yes,Yes,No,91,20.57,Medium Value
NP02230,2024-08-12,2024-08,Paid Social,85.71,Yes,2024-08-14,Yes,Yes,Yes,No,95,10.0,Low Value
NP02375,2024-08-12,2024-08,Organic Search,55.84,No,,No,No,No,No,0,0,Churned
NP01801,2024-08-13,2024-08,Email Campaign,18.33,No,,No,No,No,No,0,0,Churned
NP01952,2024-08-13,2024-08,Paid Social,112.14,No,,No,No,No,No,0,0,Churned
NP00271,2024-08-14,2024-08,Paid Social,90.95,No,,No,No,No,No,0,0,Churned
NP00792,2024-08-14,2024-08,Organic Search,34.77,Yes,2024-08-15,Yes,Yes,No,No,30,5.094,Churned
NP01288,2024-08-14,2024-08,Paid Social,105.49,No,,No,No,No,No,0,0,Churned
NP02033,2024-08-14,2024-08,Paid Social,59.47,Yes,2024-08-14,No,No,No,No,3,5.544,Churned
NP00830,2024-08-15,2024-08,Organic Search,36.5,No,,No,No,No,No,0,0,Churned
NP01440,2024-08-15,2024-08,Email Campaign,14.38,Yes,2024-08-18,No,No,No,No,9,3.5549999999999997,Churned
NP02099,2024-08-15,2024-08,Organic Search,36.24,Yes,2024-08-17,Yes,No,No,No,10,6.309,Churned
NP00014,2024-08-16,2024-08,Organic Search,23.92,Yes,2024-08-16,Yes,No,No,No,30,0,Churned
NP00038,2024-08-16,2024-08,Organic Search,35.24,Yes,2024-08-17,No,No,No,No,7,3.4259999999999997,Churned
NP00463,2024-08-16,2024-08,Organic Search,42.16,Yes,2024-08-16,No,No,No,No,1,11.277000000000001,Churned
NP01797,2024-08-16,2024-08,Paid Social,60.73,No,,No,No,No,No,0,0,Churned
NP02046,2024-08-16,2024-08,Organic Search,26.85,Yes,2024-08-17,Yes,Yes,Yes,Yes,133,19.05,Medium Value
NP00084,2024-08-17,2024-08,Email Campaign,23.47,No,,No,No,No,No,0,0,Churned
NP01516,2024-08-17,2024-08,Organic Search,36.67,Yes,2024-08-19,Yes,Yes,Yes,Yes,176,14.43,Medium Value
NP01764,2024-08-17,2024-08,Paid Social,112.53,Yes,2024-08-19,No,No,No,No,4,1.281,Churned
NP02104,2024-08-17,2024-08,Organic Search,41.37,Yes,2024-08-18,Yes,Yes,Yes,Yes,130,27.64,High Value
NP02292,2024-08-17,2024-08,Referral,62.36,Yes,2024-08-17,Yes,Yes,No,No,31,5.898,Churned
NP00781,2024-08-18,2024-08,Referral,47.08,Yes,2024-08-19,Yes,No,No,No,26,4.233,Churned
NP01410,2024-08-18,2024-08,Referral,44.58,Yes,2024-08-21,Yes,Yes,Yes,Yes,153,14.17,Medium Value
NP01784,2024-08-18,2024-08,Paid Social,85.79,Yes,2024-08-19,No,No,No,No,5,3.993,Churned
NP01971,2024-08-18,2024-08,Paid Social,64.73,No,,No,No,No,No,0,0,Churned
NP02162,2024-08-18,2024-08,Paid Social,83.32,Yes,2024-08-21,No,No,No,No,7,5.763,Churned
NP02359,2024-08-18,2024-08,Referral,30.59,Yes,2024-08-21,Yes,Yes,No,No,56,4.7219999999999995,Churned
NP00242,2024-08-19,2024-08,Paid Social,93.03,No,,No,No,No,No,0,0,Churned
NP01167,2024-08-19,2024-08,Paid Social,76.11,No,,No,No,No,No,0,0,Churned
NP02037,2024-08-19,2024-08,Organic Search,29.37,Yes,2024-08-20,Yes,Yes,Yes,Yes,146,14.03,Medium Value
NP02020,2024-08-20,2024-08,Organic Search,30.66,Yes,2024-08-21,No,No,No,No,10,1.17,Churned
NP02196,2024-08-21,2024-08,Paid Social,97.58,Yes,2024-08-21,Yes,Yes,Yes,Yes,137,1.2,Low Value
NP00063,2024-08-22,2024-08,Referral,41.9,Yes,2024-08-22,No,No,No,No,4,8.523,Churned
NP00093,2024-08-22,2024-08,Organic Search,27.18,Yes,2024-08-23,No,No,No,No,3,4.725,Churned
NP00371,2024-08-22,2024-08,Referral,57.02,Yes,2024-08-22,Yes,Yes,Yes,Yes,176,32.29,High Value
NP01569,2024-08-22,2024-08,Email Campaign,26.8,Yes,2024-08-24,No,No,No,No,2,3.2099999999999995,Churned
NP01612,2024-08-22,2024-08,Paid Social,109.56,No,,No,No,No,No,0,0,Churned
NP01636,2024-08-22,2024-08,Paid Social,98.82,Yes,2024-08-22,Yes,Yes,Yes,Yes,170,16.22,Medium Value
NP02068,2024-08-22,2024-08,Organic Search,45.64,Yes,2024-08-24,Yes,No,No,No,17,6.380999999999999,Churned
NP02361,2024-08-22,2024-08,Organic Search,40.0,Yes,2024-08-22,Yes,Yes,Yes,Yes,141,13.35,Medium Value
NP00015,2024-08-23,2024-08,Paid Social,72.15,Yes,2024-08-24,No,No,No,No,2,4.593,Churned
NP00688,2024-08-23,2024-08,Referral,40.96,Yes,2024-08-23,Yes,No,No,No,15,6.686999999999999,Churned
NP00735,2024-08-23,2024-08,Paid Social,65.27,No,,No,No,No,No,0,0,Churned
NP01356,2024-08-23,2024-08,Organic Search,44.18,Yes,2024-08-24,Yes,No,No,No,16,7.512,Churned
NP02400,2024-08-23,2024-08,Referral,62.18,Yes,2024-08-25,No,No,No,No,5,7.7909999999999995,Churned
NP01532,2024-08-24,2024-08,Referral,75.48,Yes,2024-08-27,Yes,Yes,No,No,51,1.02,Churned
NP00270,2024-08-25,2024-08,Email Campaign,17.97,No,,No,No,No,No,0,0,Churned
NP00571,2024-08-25,2024-08,Paid Social,65.04,No,,No,No,No,No,0,0,Churned
NP01474,2024-08-25,2024-08,Organic Search,24.96,Yes,2024-08-28,No,No,No,No,7,2.037,Churned
NP02185,2024-08-25,2024-08,Paid Social,87.69,Yes,2024-08-25,Yes,No,No,No,18,0,Churned
NP00160,2024-08-26,2024-08,Email Campaign,17.98,No,,No,No,No,No,0,0,Churned
NP00273,2024-08-26,2024-08,Paid Social,95.51,Yes,2024-08-28,Yes,Yes,Yes,Yes,172,10.92,Low Value
